key,value
28249,28249
40955,40955
18541,18541
32766,32766
6846,6846
42567,42567
19010,19010
35719,35719
40280,40280
48529,48529
34536,34536
38251,38251
46702,46702
42617,42617
33017,33017
39582,39582
31104,31104
35646,35646
1910,1910
31674,31674
47906,47906
21165,21165
46232,46232
38183,38183
40834,40834
32895,32895
38532,38532
1275,1275
33911,33911
38177,38177
43149,43149
45811,45811
42488,42488
41406,41406
12554,12554
34401,34401
11292,11292
46668,46668
50939,50939
49912,49912
33936,33936
26900,26900
12028,12028
21849,21849
23648,23648
32867,32867
45047,45047
44752,44752
47524,47524
46564,46564
50784,50784
38941,38941
9875,9875
36116,36116
31811,31811
48832,48832
33564,33564
48146,48146
43834,43834
32929,32929
42278,42278
33434,33434
49534,49534
6986,6986
30853,30853
40032,40032
46084,46084
38612,38612
46243,46243
39502,39502
15365,15365
39664,39664
1018,1018
46706,46706
39619,39619
42676,42676
50980,50980
46202,46202
43534,43534
41616,41616
20490,20490
39620,39620
48386,48386
14835,14835
33000,33000
30951,30951
50222,50222
39326,39326
42304,42304
19346,19346
50527,50527
24128,24128
33621,33621
44422,44422
50729,50729
36503,36503
3533,3533
50043,50043
36209,36209
42461,42461
21893,21893
9460,9460
35812,35812
33592,33592
32352,32352
45629,45629
41903,41903
38535,38535
30982,30982
35657,35657
32089,32089
34784,34784
49399,49399
43350,43350
49687,49687
42914,42914
8797,8797
43105,43105
49400,49400
42346,42346
13055,13055
43420,43420
38608,38608
42894,42894
35442,35442
33348,33348
49807,49807
36569,36569
28046,28046
38300,38300
30761,30761
43622,43622
19536,19536
42336,42336
41759,41759
50341,50341
49141,49141
33378,33378
44940,44940
18015,18015
13058,13058
43188,43188
42505,42505
29922,29922
47255,47255
49130,49130
35338,35338
44934,44934
35133,35133
45455,45455
33818,33818
39744,39744
36402,36402
39918,39918
6331,6331
40214,40214
47014,47014
37148,37148
43666,43666
33238,33238
32792,32792
34976,34976
20172,20172
16735,16735
6447,6447
12870,12870
31337,31337
48415,48415
46140,46140
33680,33680
19016,19016
34037,34037
51121,51121
31409,31409
41646,41646
46286,46286
45144,45144
41191,41191
26179,26179
46140,46140
37529,37529
35545,35545
35870,35870
39260,39260
35645,35645
14050,14050
41315,41315
19248,19248
50373,50373
43761,43761
38281,38281
46550,46550
46168,46168
46224,46224
33154,33154
47207,47207
34628,34628
34904,34904
32534,32534
44990,44990
31820,31820
37621,37621
44459,44459
37212,37212
38355,38355
37955,37955
31504,31504
23497,23497
47989,47989
46464,46464
47349,47349
49707,49707
45945,45945
44914,44914
49240,49240
42207,42207
42497,42497
21920,21920
50807,50807
49571,49571
7260,7260
3602,3602
38139,38139
39524,39524
38734,38734
38776,38776
32530,32530
39922,39922
35650,35650
35844,35844
37714,37714
8110,8110
42966,42966
31013,31013
34794,34794
44414,44414
42550,42550
25389,25389
51106,51106
36229,36229
47447,47447
1621,1621
34924,34924
34809,34809
39386,39386
13957,13957
9477,9477
37023,37023
48753,48753
35065,35065
48978,48978
50631,50631
47694,47694
35158,35158
31768,31768
31797,31797
35375,35375
36945,36945
49435,49435
46209,46209
48556,48556
33750,33750
38596,38596
11821,11821
47515,47515
45231,45231
50037,50037
37387,37387
37557,37557
35957,35957
50446,50446
46206,46206
40809,40809
10751,10751
29911,29911
41873,41873
16379,16379
41677,41677
38105,38105
43694,43694
46216,46216
41119,41119
20276,20276
33902,33902
32055,32055
12068,12068
41969,41969
34736,34736
33416,33416
31969,31969
35744,35744
38415,38415
32630,32630
38230,38230
44805,44805
31256,31256
38797,38797
5891,5891
38754,38754
35946,35946
50204,50204
49741,49741
48431,48431
49832,49832
48010,48010
27760,27760
17113,17113
39346,39346
46460,46460
42606,42606
45184,45184
46647,46647
37145,37145
26402,26402
31642,31642
7481,7481
46165,46165
49365,49365
39419,39419
38367,38367
41050,41050
31668,31668
21969,21969
39389,39389
42733,42733
45127,45127
40511,40511
42174,42174
17414,17414
48444,48444
44355,44355
38405,38405
32771,32771
46282,46282
893,893
22001,22001
34719,34719
39121,39121
34273,34273
37306,37306
41487,41487
29705,29705
38608,38608
35151,35151
47327,47327
33410,33410
49980,49980
9732,9732
41733,41733
38300,38300
4737,4737
13296,13296
28698,28698
50441,50441
21395,21395
46477,46477
36293,36293
44205,44205
28705,28705
43792,43792
44980,44980
29011,29011
48752,48752
51097,51097
32009,32009
45833,45833
8618,8618
34936,34936
3989,3989
36915,36915
31286,31286
16159,16159
45098,45098
34657,34657
33270,33270
43500,43500
43920,43920
49521,49521
18113,18113
43022,43022
38893,38893
39291,39291
28841,28841
30422,30422
34633,34633
30781,30781
46859,46859
11832,11832
47490,47490
33375,33375
4386,4386
47958,47958
15343,15343
27933,27933
47004,47004
37547,37547
38933,38933
34156,34156
36889,36889
36453,36453
45788,45788
24827,24827
39331,39331
42387,42387
40527,40527
49169,49169
48380,48380
36609,36609
28741,28741
3179,3179
40523,40523
28009,28009
36577,36577
47990,47990
7750,7750
33363,33363
48958,48958
33750,33750
26778,26778
19821,19821
31873,31873
33112,33112
47345,47345
45886,45886
48826,48826
47870,47870
31163,31163
31838,31838
42187,42187
35954,35954
27098,27098
42177,42177
50633,50633
46157,46157
48539,48539
32727,32727
34095,34095
49365,49365
50361,50361
10817,10817
40455,40455
11915,11915
39011,39011
31259,31259
38456,38456
45175,45175
30923,30923
32806,32806
48305,48305
36843,36843
31533,31533
48082,48082
11598,11598
5713,5713
31109,31109
45663,45663
48754,48754
36549,36549
44149,44149
39723,39723
2804,2804
42829,42829
17973,17973
45868,45868
44468,44468
26989,26989
37351,37351
47570,47570
30799,30799
27148,27148
35581,35581
35320,35320
26192,26192
41484,41484
50104,50104
33540,33540
40938,40938
49067,49067
36694,36694
44572,44572
38877,38877
42486,42486
38097,38097
38152,38152
50286,50286
50639,50639
33745,33745
41424,41424
48709,48709
50589,50589
44527,44527
43898,43898
33392,33392
37975,37975
14539,14539
44688,44688
32386,32386
37496,37496
33790,33790
44514,44514
34503,34503
41301,41301
33986,33986
33791,33791
2601,2601
47063,47063
49361,49361
42853,42853
49107,49107
33681,33681
33252,33252
42070,42070
45137,45137
49182,49182
37002,37002
39895,39895
41129,41129
45571,45571
45203,45203
49071,49071
47656,47656
38964,38964
49428,49428
1103,1103
37978,37978
46368,46368
35938,35938
20211,20211
48674,48674
2541,2541
49032,49032
31344,31344
40825,40825
36102,36102
40213,40213
44150,44150
30830,30830
776,776
24668,24668
8730,8730
50015,50015
31076,31076
31449,31449
49390,49390
45573,45573
19341,19341
37219,37219
36918,36918
50620,50620
42500,42500
4073,4073
30985,30985
48971,48971
42469,42469
38126,38126
30850,30850
31229,31229
30907,30907
30990,30990
17974,17974
38833,38833
42052,42052
38912,38912
49470,49470
40293,40293
48155,48155
49687,49687
12846,12846
31862,31862
48819,48819
34090,34090
21621,21621
9534,9534
37639,37639
43396,43396
41365,41365
29004,29004
43811,43811
42893,42893
1329,1329
10960,10960
45335,45335
50170,50170
46013,46013
32532,32532
27147,27147
37360,37360
39084,39084
13456,13456
43347,43347
38869,38869
40236,40236
32321,32321
19953,19953
32626,32626
21301,21301
31208,31208
44993,44993
42350,42350
34252,34252
48940,48940
9192,9192
45208,45208
43654,43654
33276,33276
34694,34694
31492,31492
49757,49757
35568,35568
49300,49300
25907,25907
32330,32330
24861,24861
32510,32510
37130,37130
49960,49960
31812,31812
3494,3494
31343,31343
44656,44656
3866,3866
45957,45957
48517,48517
46723,46723
47548,47548
49393,49393
46665,46665
29954,29954
31769,31769
48523,48523
47038,47038
39823,39823
41877,41877
14408,14408
33508,33508
36591,36591
50120,50120
37662,37662
21369,21369
37514,37514
38353,38353
35762,35762
35551,35551
32211,32211
8655,8655
14439,14439
32758,32758
22216,22216
48561,48561
4587,4587
29717,29717
16328,16328
41196,41196
31913,31913
21079,21079
35852,35852
42748,42748
33718,33718
43888,43888
23492,23492
43293,43293
37358,37358
43374,43374
23521,23521
29159,29159
30417,30417
943,943
43638,43638
33308,33308
44177,44177
39383,39383
39439,39439
30940,30940
34050,34050
44809,44809
41020,41020
5114,5114
40491,40491
40001,40001
39588,39588
39974,39974
49800,49800
5486,5486
27472,27472
48513,48513
41241,41241
36468,36468
36340,36340
47648,47648
48770,48770
39244,39244
36484,36484
3421,3421
39937,39937
47890,47890
37109,37109
44837,44837
50530,50530
45143,45143
50847,50847
42978,42978
49635,49635
35839,35839
36555,36555
48349,48349
48372,48372
44992,44992
42168,42168
41299,41299
40004,40004
37346,37346
46707,46707
42476,42476
49944,49944
50660,50660
39417,39417
29188,29188
51132,51132
916,916
39332,39332
44138,44138
34709,34709
48417,48417
41085,41085
42413,42413
40791,40791
39620,39620
44964,44964
44076,44076
5964,5964
22137,22137
7194,7194
44165,44165
6240,6240
38447,38447
3290,3290
46627,46627
36093,36093
17456,17456
46812,46812
20442,20442
28607,28607
6110,6110
19541,19541
40586,40586
39980,39980
39530,39530
18349,18349
41880,41880
34355,34355
36856,36856
38807,38807
41472,41472
31755,31755
38285,38285
11108,11108
45791,45791
35597,35597
28198,28198
31463,31463
33922,33922
49116,49116
45724,45724
36352,36352
32233,32233
8585,8585
33175,33175
49880,49880
25916,25916
43746,43746
41788,41788
51007,51007
1542,1542
49196,49196
31470,31470
44108,44108
49262,49262
45000,45000
43298,43298
36795,36795
2740,2740
34004,34004
41145,41145
33565,33565
34836,34836
35810,35810
44168,44168
36558,36558
24520,24520
37871,37871
45930,45930
46740,46740
31191,31191
8849,8849
16531,16531
48353,48353
40613,40613
40096,40096
11984,11984
41434,41434
34138,34138
33223,33223
41704,41704
25232,25232
46985,46985
44933,44933
50041,50041
50488,50488
35412,35412
36171,36171
44003,44003
50019,50019
7137,7137
34621,34621
38256,38256
49090,49090
33653,33653
34492,34492
19042,19042
33354,33354
50231,50231
51018,51018
45392,45392
2163,2163
50418,50418
46119,46119
42714,42714
36187,36187
45687,45687
41157,41157
32275,32275
6915,6915
27574,27574
35732,35732
30124,30124
42103,42103
10306,10306
21805,21805
5541,5541
49737,49737
15641,15641
39659,39659
46639,46639
34078,34078
44207,44207
31641,31641
51131,51131
39283,39283
36153,36153
42769,42769
50357,50357
49952,49952
27375,27375
41981,41981
22800,22800
41563,41563
28899,28899
32098,32098
39866,39866
23421,23421
49159,49159
16530,16530
46161,46161
34973,34973
27106,27106
38489,38489
50951,50951
38232,38232
41295,41295
42174,42174
44154,44154
47487,47487
48624,48624
34336,34336
1150,1150
31639,31639
49159,49159
21046,21046
3850,3850
48711,48711
47846,47846
41419,41419
11799,11799
33312,33312
41041,41041
32268,32268
49251,49251
48315,48315
16610,16610
50942,50942
14870,14870
6538,6538
44042,44042
38782,38782
50415,50415
39119,39119
40854,40854
44671,44671
45834,45834
33162,33162
44773,44773
48293,48293
47051,47051
36626,36626
48581,48581
34882,34882
34274,34274
10490,10490
9086,9086
42768,42768
1725,1725
45914,45914
35019,35019
15865,15865
37411,37411
6615,6615
33785,33785
46862,46862
39406,39406
32220,32220
40325,40325
40336,40336
46577,46577
16061,16061
35349,35349
50624,50624
31179,31179
37464,37464
46714,46714
718,718
33359,33359
45438,45438
15910,15910
50930,50930
31052,31052
48285,48285
31753,31753
4104,4104
28373,28373
45821,45821
40072,40072
44661,44661
41338,41338
49128,49128
34472,34472
10609,10609
32807,32807
34140,34140
41187,41187
39468,39468
18292,18292
46772,46772
11451,11451
35104,35104
5904,5904
50784,50784
49100,49100
9588,9588
13752,13752
43348,43348
41246,41246
46139,46139
39985,39985
43772,43772
44857,44857
38272,38272
10964,10964
42494,42494
44615,44615
48329,48329
31158,31158
42130,42130
42101,42101
36929,36929
44331,44331
48448,48448
7636,7636
46736,46736
7560,7560
42613,42613
49507,49507
22707,22707
45192,45192
43189,43189
15335,15335
1830,1830
10458,10458
32088,32088
35519,35519
42296,42296
35666,35666
5140,5140
34617,34617
42778,42778
49644,49644
35429,35429
37728,37728
44252,44252
41582,41582
44977,44977
27125,27125
49048,49048
50137,50137
42494,42494
42545,42545
45176,45176
47759,47759
37014,37014
32502,32502
46057,46057
41536,41536
384,384
37266,37266
46767,46767
47923,47923
40193,40193
47278,47278
35601,35601
32432,32432
43127,43127
35454,35454
37947,37947
45290,45290
5972,5972
42292,42292
41299,41299
16489,16489
39725,39725
38889,38889
35533,35533
6099,6099
47934,47934
32623,32623
43503,43503
36635,36635
7662,7662
807,807
41290,41290
27749,27749
39662,39662
6780,6780
35879,35879
39242,39242
41876,41876
33429,33429
16429,16429
32334,32334
41624,41624
49675,49675
47332,47332
4615,4615
37050,37050
45101,45101
39374,39374
36429,36429
48953,48953
41534,41534
38249,38249
47129,47129
34223,34223
34300,34300
51010,51010
9122,9122
40004,40004
48068,48068
42958,42958
43309,43309
47080,47080
24405,24405
14763,14763
50238,50238
33623,33623
9618,9618
47830,47830
44004,44004
2663,2663
21156,21156
32033,32033
42526,42526
51106,51106
10915,10915
46634,46634
39440,39440
50877,50877
46152,46152
45653,45653
17606,17606
32246,32246
23402,23402
49845,49845
40093,40093
32728,32728
32755,32755
12652,12652
50396,50396
48965,48965
44148,44148
33412,33412
36885,36885
31837,31837
26587,26587
49042,49042
40112,40112
47740,47740
43491,43491
29801,29801
44344,44344
28193,28193
35012,35012
37621,37621
39186,39186
17351,17351
21320,21320
49204,49204
42441,42441
36697,36697
40337,40337
47419,47419
32403,32403
34606,34606
37059,37059
2536,2536
35504,35504
18010,18010
47380,47380
48133,48133
7865,7865
31324,31324
36011,36011
48441,48441
32449,32449
49685,49685
44334,44334
42315,42315
50123,50123
49729,49729
31622,31622
12904,12904
32016,32016
43627,43627
48827,48827
11931,11931
48945,48945
42464,42464
21184,21184
7610,7610
1616,1616
14440,14440
40624,40624
46291,46291
44311,44311
36343,36343
343,343
50634,50634
2825,2825
23069,23069
44844,44844
1925,1925
46466,46466
18153,18153
47502,47502
10867,10867
50433,50433
37867,37867
46348,46348
25492,25492
45990,45990
17276,17276
36631,36631
44578,44578
36974,36974
36389,36389
46237,46237
45356,45356
47223,47223
40021,40021
17829,17829
184,184
32571,32571
42990,42990
46614,46614
48624,48624
28874,28874
35424,35424
13507,13507
7822,7822
43040,43040
50861,50861
49935,49935
40271,40271
47764,47764
2444,2444
49102,49102
50622,50622
39921,39921
47168,47168
44931,44931
21636,21636
35369,35369
48426,48426
45854,45854
42221,42221
35515,35515
36833,36833
4978,4978
42594,42594
41179,41179
11005,11005
8084,8084
38832,38832
39234,39234
48267,48267
34025,34025
48849,48849
38532,38532
41976,41976
32164,32164
50174,50174
39147,39147
45110,45110
38268,38268
33295,33295
43953,43953
33903,33903
45681,45681
27802,27802
3746,3746
49641,49641
47905,47905
48897,48897
31168,31168
16305,16305
36642,36642
38809,38809
33539,33539
36989,36989
40972,40972
35710,35710
76,76
32176,32176
41307,41307
31620,31620
35003,35003
31966,31966
37415,37415
30806,30806
13986,13986
35524,35524
46099,46099
34400,34400
46204,46204
13107,13107
36152,36152
3059,3059
36641,36641
30921,30921
10600,10600
13759,13759
40558,40558
42060,42060
4236,4236
39303,39303
48669,48669
42700,42700
50318,50318
46225,46225
7655,7655
37090,37090
31464,31464
41976,41976
45412,45412
25187,25187
2117,2117
11309,11309
20067,20067
36413,36413
16163,16163
39015,39015
27605,27605
49003,49003
6839,6839
35925,35925
47598,47598
34388,34388
37233,37233
47783,47783
37568,37568
27107,27107
36920,36920
29043,29043
45777,45777
43825,43825
38801,38801
40936,40936
42936,42936
37405,37405
2382,2382
43252,43252
39404,39404
49139,49139
50916,50916
47309,47309
40270,40270
12638,12638
6262,6262
17171,17171
41174,41174
31250,31250
44312,44312
45770,45770
35224,35224
38180,38180
50913,50913
13592,13592
40352,40352
37225,37225
50827,50827
48042,48042
44088,44088
42235,42235
50470,50470
40507,40507
21678,21678
35953,35953
38767,38767
46973,46973
26181,26181
7941,7941
16718,16718
32835,32835
50745,50745
45923,45923
46970,46970
42451,42451
40161,40161
40723,40723
47773,47773
34465,34465
31653,31653
46737,46737
43395,43395
8112,8112
41041,41041
3539,3539
42401,42401
17157,17157
34860,34860
25554,25554
33714,33714
33836,33836
21949,21949
27717,27717
48808,48808
44221,44221
40848,40848
21882,21882
36827,36827
35830,35830
44335,44335
1216,1216
20185,20185
46346,46346
47929,47929
35528,35528
34538,34538
15038,15038
46579,46579
38238,38238
30477,30477
44446,44446
50543,50543
38825,38825
44323,44323
41371,41371
33086,33086
41797,41797
25279,25279
47708,47708
42816,42816
45064,45064
44828,44828
37670,37670
41735,41735
50223,50223
50264,50264
31466,31466
39472,39472
34061,34061
45392,45392
49193,49193
39873,39873
44391,44391
36430,36430
35195,35195
12648,12648
43547,43547
36284,36284
48865,48865
39490,39490
49143,49143
31206,31206
20060,20060
4134,4134
37987,37987
40929,40929
41526,41526
39740,39740
43730,43730
37033,37033
50522,50522
4144,4144
40229,40229
13723,13723
14971,14971
36166,36166
36523,36523
49914,49914
50043,50043
25824,25824
18645,18645
31445,31445
31156,31156
19495,19495
45315,45315
42248,42248
43658,43658
3266,3266
34172,34172
16435,16435
43058,43058
22047,22047
46613,46613
34530,34530
36063,36063
31385,31385
24994,24994
5867,5867
43718,43718
30526,30526
47376,47376
39202,39202
2003,2003
51106,51106
37207,37207
37737,37737
45647,45647
39801,39801
36626,36626
45045,45045
35240,35240
41597,41597
50510,50510
47015,47015
23164,23164
12459,12459
35751,35751
32432,32432
38232,38232
41928,41928
31654,31654
50806,50806
45746,45746
30730,30730
